"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL20";"ACETAZOLAMIDE";"4.0";"222.25";"0";"-0.86";"AZA";"CC(=O)Nc1nnc(S(N)(=O)=O)s1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"35.64";"0.83";"8.78";"6.89";"1";"CHEMBL657919";"Inhibitory activity against human carbonic anhydrase II was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148392";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"12.0"
"CHEMBL417975";"SEZOLAMIDE";"2.0";"338.48";"0";"0.86";"5B MK-417";"CC(C)CN[C@H]1CCS(=O)(=O)c2sc(S(N)(=O)=O)cc21";"IC50";"'='";"0.54";"nM";"9.27";"";"";"UO_0000065";"27.38";"0.63";"8.41";"8.72";"1";"CHEMBL656577";"Tested for ability to inhibit human erythrocyte carbonic-anhydrase-II- (HCA II) catalyzed carbon dioxide hydration";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127476";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"5.4E-10"
"CHEMBL3137792";"";"None";"625.67";"2";"5.44";"3I";"C[C@H](CCC(=O)Nc1ccc(S(N)(=O)=O)cc1Br)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"12.00";"0.26";"2.07";"5.79";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"31.0"
"CHEMBL3138140";"";"None";"560.80";"1";"4.36";"2E";"C[C@H](CCC(=O)NCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C";"Ki";"'='";"96.0";"nM";"7.02";"";"";"UO_0000065";"12.51";"0.25";"2.66";"5.41";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"96.0"
"CHEMBL3138172";"";"None";"564.76";"1";"4.82";"3G";"C[C@H](CCC(=O)Nc1ccc(S(N)(=O)=O)cc1F)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"'='";"42.0";"nM";"7.38";"";"";"UO_0000065";"13.06";"0.26";"2.56";"5.69";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"42.0"
"CHEMBL307838";"";"None";"664.14";"1";"3.91";"14q";"Cc1cc(-c2ccccc2)[n+](-c2ccc(S(=O)(=O)Nc3nnc(S(N)(=O)=O)s3)cc2)c(-c2ccccc2)c1.[O-][Cl+3]([O-])([O-])[O-]";"Ki";"'='";"4.78";"nM";"8.32";"";"";"UO_0000065";"14.73";"0.30";"4.41";"6.12";"0";"CHEMBL658041";"Inhibition constant evaluated for the inhibition of human CA II (Carbonic anhydrase II)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137091";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";"";"";"4.78"
"CHEMBL317249";"";"None";"665.57";"1";"3.47";"D12";"CC(C)c1cc(-c2ccccc2)cc(C(C)C)[n+]1CC(=O)Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O.[O-][Cl+3]([O-])([O-])[O-]";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"13.68";"0.29";"4.27";"5.05";"0";"CHEMBL657146";"Inhibitory activity against human carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133669";"1";"Scientific Literature";"J Med Chem";"2000";"None";"";"";"";"18.0"
"CHEMBL20";"ACETAZOLAMIDE";"4.0";"222.25";"0";"-0.86";"acetazolamide";"CC(=O)Nc1nnc(S(N)(=O)=O)s1";"Ki";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"35.64";"0.83";"8.78";"6.89";"1";"CHEMBL1177457";"Inhibition of human recombinant cytosolic carbonic anhydrase 2 preincubated for 15 mins by CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177692";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"12.0"
"CHEMBL109151";"";"None";"377.43";"0";"0.00";"11";"Cc1ccc(S(=O)(=O)NC(=O)Nc2nnc(S(N)(=O)=O)s2)cc1";"Ki";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"22.25";"0.50";"None";"5.21";"0";"CHEMBL658046";"Inhibitory effect on human Carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135800";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"4.0"
"CHEMBL3138162";"";"None";"609.67";"2";"6.47";"4I";"C[C@H](CCC(=O)Nc1ccc(S(N)(=O)=O)cc1Br)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C";"Ki";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"12.59";"0.28";"1.21";"7.01";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"21.0"
"CHEMBL3137779";"";"None";"591.81";"1";"3.80";"1T";"C[C@H](CCC(=O)OCCc1ccc(S(N)(=O)=O)cc1)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"11.99";"0.24";"3.30";"4.82";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"80.0"
"CHEMBL3138495";"";"None";"554.78";"1";"3.53";"2M";"C[C@H](CCC(=O)Nc1nnc(S(N)(=O)=O)s1)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C";"Ki";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"13.13";"0.27";"3.75";"4.68";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"52.0"
"CHEMBL3400798";"";"None";"189.35";"0";"0.17";"2b";"OCCCNC(=S)[S-].[K+]";"Ki";"'='";"41.7";"nM";"7.38";"";"";"UO_0000065";"48.79";"1.26";"7.21";"22.88";"0";"CHEMBL3406377";"Inhibition of human recombinant carbonic anhydrase 2 expressed in Escherichia coli pre-incubated for 15 mins by stopped-flow CO2 hydration assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3399955";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"41.7"
"CHEMBL3138145";"";"None";"580.76";"1";"3.79";"1G";"C[C@H](CCC(=O)Nc1ccc(S(N)(=O)=O)cc1F)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"12.57";"0.25";"3.51";"4.87";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"50.0"
"CHEMBL3138500";"";"None";"564.76";"1";"4.82";"5G";"C[C@H](CCC(=O)Nc1ccc(S(N)(=O)=O)cc1F)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C";"Ki";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"14.09";"0.28";"3.14";"6.14";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"11.0"
"CHEMBL3137764";"";"None";"603.85";"2";"5.29";"3P";"C[C@H](CCC(=O)Nc1ccc2nc(S(N)(=O)=O)sc2c1)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C";"Ki";"'='";"6.5";"nM";"8.19";"";"";"UO_0000065";"13.56";"0.27";"2.90";"5.74";"0";"CHEMBL658043";"Inhibitory activity against human recombinant carbonic anhydrase II (CA2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";"";"6.5"
"CHEMBL2377784";"";"None";"306.34";"0";"0.79";"2b";"NS(=O)(=O)c1ccc(N2C(=O)[C@H]3CC=CC[C@H]3C2=O)cc1";"Ki";"'='";"4.8";"nM";"8.32";"";"";"UO_0000065";"27.16";"0.54";"7.53";"8.53";"0";"CHEMBL3387073";"Inhibition of human carbonic anhydrase 2 by stopped-flow CO2 hydrase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351996";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"4.8"
"CHEMBL224292";"";"None";"173.19";"0";"0.04";"15";"NS(=O)(=O)c1ccc(O)cc1";"Ki";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"40.98";"0.88";"7.06";"8.83";"1";"CHEMBL3395807";"Inhibition of human recombinant carbonic anhydrase 2 by stopped-flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3392988";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"80.0"
"CHEMBL2104196";"BENZYLSULFAMIDE";"2.0";"262.33";"0";"1.95";"1Cam";"NS(=O)(=O)c1ccc(NCc2ccccc2)cc1";"Ki";"'='";"21.4";"nM";"7.67";"";"";"UO_0000065";"29.24";"0.58";"5.72";"10.62";"0";"CHEMBL3269990";"Inhibition of human carbonic anhydrase 2-catalyzed CO2 hydration preincubated for 10 mins by stopped-flow assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259683";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";"21.4"
"CHEMBL3264974";"";"None";"368.93";"0";"2.92";"2Dam";"CC(C)(C)c1ccc(CNCc2ccc(S(N)(=O)=O)cc2)cc1.Cl";"Ki";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"22.92";"0.45";"4.70";"10.56";"0";"CHEMBL3269990";"Inhibition of human carbonic anhydrase 2-catalyzed CO2 hydration preincubated for 10 mins by stopped-flow assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259683";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";"24.0"
"CHEMBL5779702";"";"None";"545.49";"1";"2.71";"BDBM457108";"NS(=O)(=O)c1ccc(C(=O)N2C[C@H]3CN(C(=O)/C=C/c4ccc(OC(F)(F)F)cc4)C[C@]3(F)C2)c(F)c1";"IC50";"'='";"6.0";"nM";"8.22";"";"942719";"UO_0000065";"15.07";"0.30";"5.51";"7.47";"0";"CHEMBL5735601";"Inhibition Assay: CA-II: Assay working solutions were made as follows:Assay buffer: 50 mM MOPS, 33 mM Na2SO4, 1 mM EDTA, 0.5 mg/ml BSA, pH 7.5;  Enzyme solution: hCA-II (human, full length) stock solution (1.0 mg/mL in 20 mM HEPES, 50 mM NaCl, pH 7.4), diluted to 2133× final concentration in assay buffer;4-NPA substrate solution: 4-NPA substrate stock solution (250 mM in DMSO, stored at −20° C.), diluted to 50× final concentration in deionized water.Test compounds (10 mM stock in DMSO, 100 μL) were obtained in 96-well sample plates (Corning Costar #3655) and diluted to 0.5 mM. Column-wise serial dilutions were made by transferring 20 μL compound solutions to the next column, from column 3 up to 22. After this, 1.2 μL were transferred to 384 well assay plates (Corning Costar #3701). Then 30 μL of 16 nM hCA II solution was added (8 nM final concentration), mixed five times. 30 μL of 4-NPA substrate solution was added (2.5 mM final concentration), mixed five times. Absorbance at 340 nm was then measured immediately as time zero. The assay plates were incubated at room temperature for 1 hour and then measured as time 1 hour.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5727886";"37";"BindingDB Patent Bioactivity Data";"";"2020";"None";"";"";"";"6.0"
"CHEMBL303188";"";"None";"405.43";"0";"-0.08";"20";"NS(=O)(=O)c1ccc(C(=O)NCC(=O)NCC(=O)OCc2ccccc2)cc1";"Kd";"'='";"71.0";"nM";"7.15";"";"";"UO_0000065";"17.63";"0.35";"7.23";"4.94";"0";"CHEMBL658049";"Dissociation constant against human Carbonic anhydrase II (HCA II)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127565";"1";"Scientific Literature";"J Med Chem";"1994";"None";"";"";"";"71.0"
"CHEMBL20";"ACETAZOLAMIDE";"4.0";"222.25";"0";"-0.86";"Acetazolamide";"CC(=O)Nc1nnc(S(N)(=O)=O)s1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"36.00";"0.84";"8.86";"6.95";"1";"CHEMBL656570";"50% inhibition of human carbonic anhydrase II assayed by CO2 hydration catalyzed by human erythrocytes";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124376";"1";"Scientific Literature";"J Med Chem";"1989";"None";"";"";"";"10.0"
"CHEMBL3291090";"";"None";"385.23";"0";"3.43";"7e";"NS(=O)(=O)c1cc(-c2nnc(Nc3ccccc3)o2)c(Cl)cc1Cl";"Ki";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"19.18";"0.42";"3.96";"6.65";"0";"CHEMBL3296583";"Inhibition of human cloned cytosolic carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286249";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"41.0"
"CHEMBL3291092";"";"None";"370.22";"0";"3.36";"7g";"NS(=O)(=O)c1cc(-c2nnc(-c3ccccc3)o2)c(Cl)cc1Cl";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"20.40";"0.45";"4.19";"7.62";"0";"CHEMBL3296583";"Inhibition of human cloned cytosolic carbonic anhydrase 2 preincubated for 15 mins by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286249";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";"";"28.0"
"CHEMBL220491";"BRINZOLAMIDE";"4.0";"383.52";"0";"0.09";"BRZ";"CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21";"Ki";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"22.22";"0.51";"8.43";"7.17";"1";"CHEMBL3270416";"Inhibition of human carbonic anhydrase-2 by stopped-flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259524";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";"3.0"
"CHEMBL220492";"TOPIRAMATE";"4.0";"339.37";"0";"-0.40";"6";"CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"23.57";"0.50";"8.40";"6.92";"1";"CHEMBL3270416";"Inhibition of human carbonic anhydrase-2 by stopped-flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3259524";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";"10.0"
"CHEMBL3038234";"";"None";"879.17";"0";"2.41";"24";"Cc1ccc2occ(/C=N/CCc3ccc(S(N)(=O)=O)cc3)c(=O)c2c1.Cc1ccc2occ(/C=N/CCc3ccc(S(N)(=O)=O)cc3)c(=O)c2c1.Cl.Cl.[Zn+2]";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"20.91";"0.41";"5.33";"7.54";"0";"CHEMBL827383";"Inhibition constant against human carbonic anhydrase II";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139568";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"18.0"
"CHEMBL194634";"";"None";"399.27";"0";"0.75";"4a";"NS(=O)(=O)c1nnc(NS(=O)(=O)c2ccc(Br)cc2)s1";"Ki";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"21.79";"0.59";"7.95";"6.58";"0";"CHEMBL881704";"Inhibitory activity against human Carbonic anhydrase II (hCA II)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143479";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"2.0"
"CHEMBL197412";"";"None";"274.28";"0";"0.03";"5";"NS(=O)(=O)c1nnc(NC(=O)c2ccco2)s1";"Ki";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"29.98";"0.66";"8.19";"6.41";"0";"CHEMBL881704";"Inhibitory activity against human Carbonic anhydrase II (hCA II)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143479";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"6.0"
"CHEMBL371155";"";"None";"319.40";"0";"0.98";"2b";"CCCCOC1CS(=O)(=O)c2cc(S(N)(=O)=O)ccc21";"Ki";"'='";"6.3";"nM";"8.20";"";"";"UO_0000065";"25.68";"0.56";"7.22";"7.92";"0";"CHEMBL881702";"Inhibitory activity against human cloned Carbonic anhydrase II by the CO2 hydration method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140403";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";"";"";"6.3"
"CHEMBL1091319";"";"None";"836.84";"2";"-0.31";"7";"CC(=O)OC[C@H]1O[C@@H](SNCc2ccc(S(N)(=O)=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O";"Ki";"'='";"13.1";"nM";"7.88";"";"";"UO_0000065";"9.42";"0.19";"8.19";"2.78";"0";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"13.1"
"CHEMBL1089015";"";"None";"548.59";"2";"0.15";"3";"CC(=O)OC[C@H]1O[C@@H](SNCc2ccc(S(N)(=O)=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O";"Ki";"'='";"14.8";"nM";"7.83";"";"";"UO_0000065";"14.27";"0.30";"7.68";"4.20";"0";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"14.8"
"CHEMBL1093298";"";"None";"882.87";"2";"-1.58";"27";"CC(=O)OC[C@H]1O[C@@H](S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O";"Ki";"'='";"15.2";"nM";"7.82";"";"";"UO_0000065";"8.86";"0.18";"9.40";"2.46";"0";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"15.2"
"CHEMBL1092027";"";"None";"868.84";"2";"-1.63";"11";"CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](S(=O)(=O)NCc3ccc(S(N)(=O)=O)cc3)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O";"Ki";"'='";"58.8";"nM";"7.23";"";"";"UO_0000065";"8.32";"0.17";"8.86";"2.27";"0";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"58.8"
"CHEMBL1091073";"";"None";"594.62";"2";"-1.12";"24";"CC(=O)OC[C@H]1O[C@@H](S(=O)(=O)NCCc2ccc(S(N)(=O)=O)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O";"Ki";"'='";"73.8";"nM";"7.13";"";"";"UO_0000065";"11.99";"0.25";"8.25";"3.23";"0";"CHEMBL1112520";"Inhibition of human recombinant CA2 by stopped flow CO2 hydration assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL205";"Carbonic anhydrase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156297";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";"";"73.8"
